bench,bpred,size,metric,value
perl,tsbp_init_1s,128KB,bpred_jr_non_ras_rate.PP,0.1495
perl,tsbp_init_1s,128KB,ras_rate.PP,0.9598
perl,tsbp_init_1s,16KB,bpred_jr_non_ras_rate.PP,0.1495
perl,tsbp_init_1s,16KB,ras_rate.PP,0.9598
perl,tsbp_init_1s,1MB,bpred_jr_non_ras_rate.PP,0.1495
perl,tsbp_init_1s,1MB,ras_rate.PP,0.9599
perl,tsbp_init_1s,256KB,bpred_jr_non_ras_rate.PP,0.1495
perl,tsbp_init_1s,256KB,ras_rate.PP,0.9599
perl,tsbp_init_1s,32KB,bpred_jr_non_ras_rate.PP,0.1495
perl,tsbp_init_1s,32KB,ras_rate.PP,0.9599
perl,tsbp_init_1s,512KB,bpred_jr_non_ras_rate.PP,0.1495
perl,tsbp_init_1s,512KB,ras_rate.PP,0.9599
perl,tsbp_init_1s,64KB,bpred_jr_non_ras_rate.PP,0.1495
perl,tsbp_init_1s,64KB,ras_rate.PP,0.9599
vortex,tsbp_init_1s,128KB,bpred_jr_non_ras_rate.PP,0.5754
vortex,tsbp_init_1s,128KB,ras_rate.PP,0.9023
vortex,tsbp_init_1s,16KB,bpred_jr_non_ras_rate.PP,0.5754
vortex,tsbp_init_1s,16KB,ras_rate.PP,0.8704
vortex,tsbp_init_1s,1MB,bpred_jr_non_ras_rate.PP,0.5754
vortex,tsbp_init_1s,1MB,ras_rate.PP,0.8846
vortex,tsbp_init_1s,256KB,bpred_jr_non_ras_rate.PP,0.5754
vortex,tsbp_init_1s,256KB,ras_rate.PP,0.8859
vortex,tsbp_init_1s,32KB,bpred_jr_non_ras_rate.PP,0.5754
vortex,tsbp_init_1s,32KB,ras_rate.PP,0.8844
vortex,tsbp_init_1s,512KB,bpred_jr_non_ras_rate.PP,0.5754
vortex,tsbp_init_1s,512KB,ras_rate.PP,0.8796
vortex,tsbp_init_1s,64KB,bpred_jr_non_ras_rate.PP,0.5754
vortex,tsbp_init_1s,64KB,ras_rate.PP,0.9036
fpppp,tsbp_init_1s,128KB,misses,723
fpppp,tsbp_init_1s,16KB,misses,678
fpppp,tsbp_init_1s,1MB,misses,778
fpppp,tsbp_init_1s,256KB,misses,693
fpppp,tsbp_init_1s,32KB,misses,686
fpppp,tsbp_init_1s,512KB,misses,714
fpppp,tsbp_init_1s,64KB,misses,683
gcc,tsbp_init_1s,128KB,misses,203762
gcc,tsbp_init_1s,16KB,misses,278426
gcc,tsbp_init_1s,1MB,misses,194807
gcc,tsbp_init_1s,256KB,misses,195051
gcc,tsbp_init_1s,32KB,misses,255998
gcc,tsbp_init_1s,512KB,misses,181989
gcc,tsbp_init_1s,64KB,misses,220834
go,tsbp_init_1s,128KB,misses,185042
go,tsbp_init_1s,16KB,misses,233561
go,tsbp_init_1s,1MB,misses,198765
go,tsbp_init_1s,256KB,misses,178955
go,tsbp_init_1s,32KB,misses,211625
go,tsbp_init_1s,512KB,misses,175751
go,tsbp_init_1s,64KB,misses,194707
ijpeg,tsbp_init_1s,128KB,misses,481
ijpeg,tsbp_init_1s,16KB,misses,485
ijpeg,tsbp_init_1s,1MB,misses,655
ijpeg,tsbp_init_1s,256KB,misses,484
ijpeg,tsbp_init_1s,32KB,misses,479
ijpeg,tsbp_init_1s,512KB,misses,486
ijpeg,tsbp_init_1s,64KB,misses,482
li,tsbp_init_1s,128KB,misses,114366
li,tsbp_init_1s,16KB,misses,124378
li,tsbp_init_1s,1MB,misses,123581
li,tsbp_init_1s,256KB,misses,106474
li,tsbp_init_1s,32KB,misses,118671
li,tsbp_init_1s,512KB,misses,103552
li,tsbp_init_1s,64KB,misses,109988
m88ksim,tsbp_init_1s,128KB,misses,10242
m88ksim,tsbp_init_1s,16KB,misses,11101
m88ksim,tsbp_init_1s,1MB,misses,10462
m88ksim,tsbp_init_1s,256KB,misses,10131
m88ksim,tsbp_init_1s,32KB,misses,10416
m88ksim,tsbp_init_1s,512KB,misses,11451
m88ksim,tsbp_init_1s,64KB,misses,10100
perl,tsbp_init_1s,128KB,misses,53732
perl,tsbp_init_1s,16KB,misses,60471
perl,tsbp_init_1s,1MB,misses,55828
perl,tsbp_init_1s,256KB,misses,53268
perl,tsbp_init_1s,32KB,misses,56902
perl,tsbp_init_1s,512KB,misses,53190
perl,tsbp_init_1s,64KB,misses,55276
vortex,tsbp_init_1s,128KB,misses,6556
vortex,tsbp_init_1s,16KB,misses,6652
vortex,tsbp_init_1s,1MB,misses,7846
