bench,bpred,size,metric,value
m88ksim,tsbp_disabled,32KB,bpred_jr_non_ras_rate.PP,0.6769
m88ksim,tsbp_disabled,32KB,ras_rate.PP,0.9205
m88ksim,tsbp_disabled,512KB,bpred_jr_non_ras_rate.PP,0.6769
m88ksim,tsbp_disabled,512KB,ras_rate.PP,0.9091
m88ksim,tsbp_disabled,64KB,bpred_jr_non_ras_rate.PP,0.6769
m88ksim,tsbp_disabled,64KB,ras_rate.PP,0.9201
perl,tsbp_disabled,128KB,bpred_jr_non_ras_rate.PP,0.1495
perl,tsbp_disabled,128KB,ras_rate.PP,0.9600
perl,tsbp_disabled,16KB,bpred_jr_non_ras_rate.PP,0.1495
perl,tsbp_disabled,16KB,ras_rate.PP,0.9600
perl,tsbp_disabled,1MB,bpred_jr_non_ras_rate.PP,0.1495
perl,tsbp_disabled,1MB,ras_rate.PP,0.9600
perl,tsbp_disabled,256KB,bpred_jr_non_ras_rate.PP,0.1495
perl,tsbp_disabled,256KB,ras_rate.PP,0.9600
perl,tsbp_disabled,32KB,bpred_jr_non_ras_rate.PP,0.1495
perl,tsbp_disabled,32KB,ras_rate.PP,0.9600
perl,tsbp_disabled,512KB,bpred_jr_non_ras_rate.PP,0.1495
perl,tsbp_disabled,512KB,ras_rate.PP,0.9599
perl,tsbp_disabled,64KB,bpred_jr_non_ras_rate.PP,0.1495
perl,tsbp_disabled,64KB,ras_rate.PP,0.9601
vortex,tsbp_disabled,128KB,bpred_jr_non_ras_rate.PP,0.5754
vortex,tsbp_disabled,128KB,ras_rate.PP,0.8991
vortex,tsbp_disabled,16KB,bpred_jr_non_ras_rate.PP,0.5754
vortex,tsbp_disabled,16KB,ras_rate.PP,0.9066
vortex,tsbp_disabled,1MB,bpred_jr_non_ras_rate.PP,0.5754
vortex,tsbp_disabled,1MB,ras_rate.PP,0.9011
vortex,tsbp_disabled,256KB,bpred_jr_non_ras_rate.PP,0.5754
vortex,tsbp_disabled,256KB,ras_rate.PP,0.9038
vortex,tsbp_disabled,32KB,bpred_jr_non_ras_rate.PP,0.5754
vortex,tsbp_disabled,32KB,ras_rate.PP,0.9098
vortex,tsbp_disabled,512KB,bpred_jr_non_ras_rate.PP,0.5754
vortex,tsbp_disabled,512KB,ras_rate.PP,0.8953
vortex,tsbp_disabled,64KB,bpred_jr_non_ras_rate.PP,0.5754
