bench,bpred,size,metric,value
go,oht,16KB,jr_seen,79564
go,oht,16KB,jr_non_ras_hits.PP,7379
go,oht,16KB,jr_non_ras_seen.PP,11442
go,oht,16KB,bpred_addr_rate,0.9011
go,oht,16KB,bpred_dir_rate,0.9054
go,oht,16KB,bpred_jr_rate,0.9309
go,oht,16KB,bpred_jr_non_ras_rate.PP,0.6449
go,oht,16KB,retstack_pushes,79997
go,oht,16KB,retstack_pops,81691
go,oht,16KB,used_ras.PP,68122
go,oht,16KB,ras_hits.PP,66689
go,oht,16KB,ras_rate.PP,0.9790
go,oht,16KB,reverse_lookups,1810313
go,oht,16KB,reverse_updates,1810313
go,oht,16KB,reverse_addr_hits,1701251
go,oht,16KB,reverse_dir_hits,1706226
go,oht,16KB,reverse_misses,104087
go,oht,16KB,reverse_jr_hits,75506
go,oht,16KB,reverse_jr_seen,79564
go,oht,16KB,reverse_jr_non_ras_hits.PP,7384
go,oht,16KB,reverse_jr_non_ras_seen.PP,11442
go,oht,16KB,reverse_bpred_addr_rate,0.9398
go,oht,16KB,reverse_bpred_dir_rate,0.9425
go,oht,16KB,reverse_bpred_jr_rate,0.9490
go,oht,16KB,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,oht,16KB,reverse_retstack_pushes,68122
go,oht,16KB,reverse_retstack_pops,68129
go,oht,16KB,reverse_used_ras.PP,68122
go,oht,16KB,reverse_ras_hits.PP,68122
go,oht,16KB,reverse_ras_rate.PP,1.0000
go,oht,1MB,lookups,2120415
go,oht,1MB,updates,1810313
go,oht,1MB,addr_hits,1671423
go,oht,1MB,dir_hits,1678861
go,oht,1MB,misses,131452
go,oht,1MB,jr_hits,74407
go,oht,1MB,jr_seen,79564
go,oht,1MB,jr_non_ras_hits.PP,7379
go,oht,1MB,jr_non_ras_seen.PP,11442
go,oht,1MB,bpred_addr_rate,0.9233
go,oht,1MB,bpred_dir_rate,0.9274
go,oht,1MB,bpred_jr_rate,0.9352
go,oht,1MB,bpred_jr_non_ras_rate.PP,0.6449
go,oht,1MB,retstack_pushes,78173
go,oht,1MB,retstack_pops,79428
go,oht,1MB,used_ras.PP,68122
go,oht,1MB,ras_hits.PP,67028
go,oht,1MB,ras_rate.PP,0.9839
go,oht,1MB,reverse_lookups,1810313
go,oht,1MB,reverse_updates,1810313
go,oht,1MB,reverse_addr_hits,1740851
go,oht,1MB,reverse_dir_hits,1746033
go,oht,1MB,reverse_misses,64280
go,oht,1MB,reverse_jr_hits,75506
go,oht,1MB,reverse_jr_seen,79564
go,oht,1MB,reverse_jr_non_ras_hits.PP,7384
go,oht,1MB,reverse_jr_non_ras_seen.PP,11442
go,oht,1MB,reverse_bpred_addr_rate,0.9616
go,oht,1MB,reverse_bpred_dir_rate,0.9645
go,oht,1MB,reverse_bpred_jr_rate,0.9490
go,oht,1MB,reverse_bpred_jr_non_ras_rate.PP,0.6453
go,oht,1MB,reverse_retstack_pushes,68122
go,oht,1MB,reverse_retstack_pops,68129
go,oht,1MB,reverse_used_ras.PP,68122
go,oht,1MB,reverse_ras_hits.PP,68122
go,oht,1MB,reverse_ras_rate.PP,1.0000
go,oht,256KB,lookups,2120313
go,oht,256KB,updates,1810313
go,oht,256KB,addr_hits,1670773
go,oht,256KB,dir_hits,1678141
go,oht,256KB,misses,132172
go,oht,256KB,jr_hits,74494
go,oht,256KB,jr_seen,79564
go,oht,256KB,jr_non_ras_hits.PP,7379
go,oht,256KB,jr_non_ras_seen.PP,11442
go,oht,256KB,bpred_addr_rate,0.9229
go,oht,256KB,bpred_dir_rate,0.9270
go,oht,256KB,bpred_jr_rate,0.9363
go,oht,256KB,bpred_jr_non_ras_rate.PP,0.6449
go,oht,256KB,retstack_pushes,77770
go,oht,256KB,retstack_pops,78731
go,oht,256KB,used_ras.PP,68122
go,oht,256KB,ras_hits.PP,67115
go,oht,256KB,ras_rate.PP,0.9852
go,oht,256KB,reverse_lookups,1810313
go,oht,256KB,reverse_updates,1810313
go,oht,256KB,reverse_addr_hits,1738001
go,oht,256KB,reverse_dir_hits,1743204
